479:335759190:d=2021050900:TMP:550 mb:anl:
480:336340082:d=2021050900:RH:550 mb:anl:
481:336916368:d=2021050900:DPT:550 mb:anl:
482:338822229:d=2021050900:SPFH:550 mb:anl:
483:340041870:d=2021050900:VVEL:550 mb:anl:
484:342543145:d=2021050900:DZDT:550 mb:anl:
485:343363466:d=2021050900:UGRD:550 mb:anl:
486:344583858:d=2021050900:VGRD:550 mb:anl:
487:345747580:d=2021050900:TKE:550 mb:anl:
488:345985911:d=2021050900:CLWMR:550 mb:anl:
489:346039958:d=2021050900:ICMR:550 mb:anl:
490:346647881:d=2021050900:RWMR:550 mb:anl:
491:346694664:d=2021050900:SNMR:550 mb:anl:
492:347128907:d=2021050900:GRLE:550 mb:anl:
493:347149113:d=2021050900:RIME:550 mb:anl:
494:347149301:d=2021050900:HGT:575 mb:anl:
495:349219091:d=2021050900:TMP:575 mb:anl:
496:349804572:d=2021050900:RH:575 mb:anl:
497:350382026:d=2021050900:DPT:575 mb:anl:
498:352296821:d=2021050900:SPFH:575 mb:anl:
499:353557184:d=2021050900:VVEL:575 mb:anl:
500:356084444:d=2021050900:DZDT:575 mb:anl:
501:356900470:d=2021050900:UGRD:575 mb:anl:
502:358145619:d=2021050900:VGRD:575 mb:anl:
503:359319592:d=2021050900:TKE:575 mb:anl:
504:359557923:d=2021050900:CLWMR:575 mb:anl:
505:359640770:d=2021050900:ICMR:575 mb:anl:
506:360226345:d=2021050900:RWMR:575 mb:anl:
507:360295332:d=2021050900:SNMR:575 mb:anl:
508:360731597:d=2021050900:GRLE:575 mb:anl:
509:360755295:d=2021050900:RIME:575 mb:anl:
510:360755483:d=2021050900:HGT:600 mb:anl:
511:362833205:d=2021050900:TMP:600 mb:anl:
512:363420639:d=2021050900:RH:600 mb:anl:
513:363986056:d=2021050900:DPT:600 mb:anl:
514:365885534:d=2021050900:SPFH:600 mb:anl:
515:367172627:d=2021050900:VVEL:600 mb:anl:
516:369700998:d=2021050900:DZDT:600 mb:anl:
517:370514920:d=2021050900:UGRD:600 mb:anl:
518:371746049:d=2021050900:VGRD:600 mb:anl:
519:372921790:d=2021050900:TKE:600 mb:anl:
